theme0,theme1,theme2,theme3,theme4,age,area
04,0,19,304,19,79,0.1643552471431536
04,0,19,304,19,79,0.14836914481125518
04,0,19,304,19,77,0.8662312255818044
04,0,19,304,19,77,0.3485466830482362
04,0,19,304,19,77,0.6947471744829322
04,0,19,304,19,77,0.30700382737436355
04,0,18,304,18,33,0.41469708334985145
04,0,18,304,18,33,0.11199999124790666
04,0,18,304,18,33,0.10134295073118249
04,0,18,304,18,33,0.41469708334985145
04,0,18,304,18,33,0.11199999124790666
04,0,18,304,18,33,0.10134295073118249
04,0,19,304,19,75,0.21486319791490952
04,0,19,304,19,75,0.4881242099801254
04,0,19,304,19,75,0.1538115915822983
04,0,19,304,19,75,0.4084349266449646
04,0,19,304,19,91,0.3388543834168374
04,0,19,304,19,91,0.2896007859221749
04,0,19,304,19,105,0.4364299221797884
04,0,19,304,19,105,0.3700740863620156
04,0,19,304,19,105,0.2196887079491255
04,0,19,304,19,105,0.14959082709265217
04,0,19,304,19,105,0.4364299221797884
04,0,19,304,19,105,0.3193493478781374
04,0,19,304,19,105,0.2196887079491255
04,0,19,304,19,105,0.14959082709265217
04,0,19,304,19,97,0.28295008571816477
04,0,19,304,19,97,0.2470961951970482
04,0,19,304,19,108,0.16825461143858583
04,0,19,304,19,108,0.16382731928710723
04,0,19,304,19,74,0.3787159914352923
04,0,19,304,19,74,0.29565878244621413
04,0,19,304,19,77,0.25865327247572917
04,0,19,304,19,77,0.1910587213281064
04,0,19,304,19,76,0.23724593815474707
04,0,19,304,19,76,0.17681028557045042
04,0,19,304,19,81,0.2151478387944309
04,0,19,304,19,81,0.47063783588564284
04,0,19,304,19,81,0.2151478387944309
04,0,19,304,19,81,0.4348371394771786
04,0,33,1201,33,95,0.10187446707101531
04,0,33,1201,33,95,0.3023257399061396
04,0,33,1201,33,95,0.13519748900515835
04,0,33,1201,33,95,0.2842237896705936
04,0,33,1201,33,95,0.10187446707101531
04,0,33,1201,33,95,0.2857535587983539
04,0,33,1201,33,95,0.13519748900515835
04,0,33,1201,33,95,0.2842237896705936
04,0,19,304,19,84,1.1469695253979422
04,0,19,304,19,84,0.6474201112635202
04,0,19,304,19,84,0.5955863476844319
04,0,19,304,19,84,0.7050390864014351
04,0,19,304,19,84,0.32017583685861756
04,0,19,304,19,84,0.6262753674997182
04,0,19,304,19,84,0.48433957286047175
04,0,19,304,19,84,0.4151935528605809
04,0,19,304,19,84,1.1320395849692393
04,0,19,304,19,84,0.45756158355640064
04,0,19,304,19,84,0.5955863476844319
04,0,19,304,19,84,0.6713245658918483
04,0,19,304,19,84,0.2795927812983509
04,0,19,304,19,84,0.5743542765595979
04,0,19,304,19,84,0.4129941891535782
04,0,19,304,19,84,0.3914586995243873
04,0,10,204,10,57,0.14276707265850125
04,0,10,204,10,57,0.41668055986441527
04,0,10,204,10,57,0.1358301713654693
04,0,10,204,10,57,0.31783526686436786
04,0,19,304,19,85,0.5177715918796622
04,0,19,304,19,85,0.43138526311577347
04,0,19,304,19,88,0.7250573492379301
04,0,19,304,19,88,0.6445051710356228
04,0,19,304,19,88,0.6606162945253174
04,0,19,304,19,88,0.6445051710356228
04,0,19,304,19,90,0.25296586819055006
04,0,19,304,19,90,0.25296586819055006
04,0,19,304,19,72,0.21491677710920173
04,0,19,304,19,72,0.21491677710920173
04,0,19,304,19,80,0.696141033597108
04,0,19,304,19,80,1.2255221370899647
04,0,19,304,19,80,0.5778096100932579
04,0,19,304,19,80,1.0425106867769358
04,0,33,1201,33,89,0.5808208727679529
04,0,33,1201,33,89,0.5220653856599347
04,0,33,1201,33,89,0.17408854599329665
04,0,33,1201,33,89,0.5452784375374834
04,0,33,1201,33,89,0.43938165923430744
04,0,33,1201,33,89,0.16382871486341816
04,0,19,304,19,92,0.49125015695252244
04,0,19,304,19,92,0.1682720962430115
04,0,19,304,19,92,0.10857007100495025
04,0,19,304,19,92,0.49125015695252244
04,0,19,304,19,92,0.1682720962430115
04,0,19,304,19,92,0.10857007100495025
04,0,3,100,3,77,0.16478371527283844
04,0,3,100,3,77,0.16478371527283844
04,0,10,204,10,83,1.8056928560674714
04,0,10,204,10,83,0.6389891767052558
04,0,10,204,10,83,0.1541500411864211
04,0,10,204,10,83,0.19822669718119043
04,0,10,204,10,83,0.4096630960795837
04,0,10,204,10,83,1.7549196979870363
04,0,10,204,10,83,0.5833889375292601
04,0,10,204,10,83,0.1466631172877985
04,0,10,204,10,83,0.19822669718119043
04,0,10,204,10,83,0.4005801009830513
04,0,10,204,10,66,0.3577562379034563
04,0,10,204,10,66,0.144631260885414
04,0,10,204,10,66,0.24422903692056538
04,0,10,204,10,66,0.3577562379034563
04,0,10,204,10,66,0.144631260885414
04,0,10,204,10,66,0.22210024503491424
04,0,19,304,19,77,1.6790216521371393
04,0,19,304,19,77,1.5038949040523146
04,0,19,304,19,78,0.19691991523780797
04,0,19,304,19,78,0.18039165026015017
04,0,19,304,19,78,0.21406367576003782
04,0,19,304,19,78,0.2121614164252916
04,0,19,304,19,78,0.19691991523780797
04,0,19,304,19,78,0.18039165026015017
04,0,19,304,19,78,0.21406367576003782
04,0,19,304,19,78,0.2121614164252916
04,0,19,304,19,101,0.6395235315880877
04,0,19,304,19,101,0.20156067712772838
04,0,19,304,19,101,0.5419863561626957
04,0,19,304,19,101,0.1589787580368413
04,0,19,304,19,93,0.9943517101842776
04,0,19,304,19,93,0.9942692071249402
04,0,19,304,19,102,0.62860116388176
04,0,19,304,19,102,0.33641338363905815
04,0,19,304,19,102,0.10824609212765234
04,0,19,304,19,102,0.5224105005743158
04,0,19,304,19,102,0.26364234198803044
04,0,19,304,19,102,0.10824609212765234
04,0,19,304,19,66,0.40262017531915595
04,0,19,304,19,66,0.3367456919650018
04,0,19,304,19,111,0.6655213630232084
04,0,19,304,19,111,0.23731637060086502
04,0,19,304,19,111,0.2940867385323645
04,0,19,304,19,111,0.46972993672108626
04,0,19,304,19,111,0.2351533354853702
04,0,19,304,19,111,0.2940867385323645
04,0,19,304,19,103,0.36846031956600533
04,0,19,304,19,103,0.36846031956600533
04,0,19,304,19,85,0.627068691678195
04,0,19,304,19,85,0.1895235099816807
04,0,19,304,19,85,0.4266151453261909
04,0,19,304,19,85,0.5829254292584786
04,0,19,304,19,85,0.5219213337235717
04,0,19,304,19,85,0.5739696925528563
04,0,19,304,19,85,0.15566201635586915
04,0,19,304,19,85,0.3453080761601332
04,0,19,304,19,85,0.44562504197956554
04,0,19,304,19,85,0.5219213337235717
04,0,19,304,19,103,0.5101830975564287
04,0,19,304,19,103,1.4358900562786896
04,0,19,304,19,103,0.4025372696627567
04,0,19,304,19,103,1.2694932784321649
04,0,19,304,19,138,0.31763657024254616
04,0,19,304,19,138,0.5901899226992717
04,0,19,304,19,138,0.31763657024254616
04,0,19,304,19,138,0.40867917257892733
04,0,19,304,19,76,0.1331217477025576
04,0,19,304,19,76,0.3159585290047065
04,0,19,304,19,76,0.1331217477025576
04,0,19,304,19,76,0.2289468599084908
04,0,19,304,19,90,0.47734071154349267
04,0,19,304,19,90,0.34730009526799194
04,0,19,304,19,75,0.2904080650834562
04,0,19,304,19,75,0.24298379674358608
04,0,19,304,19,75,1.1257345642096346
04,0,19,304,19,75,0.4588513042589758
04,0,19,304,19,75,0.24196565926894337
04,0,19,304,19,75,0.211746348098618
04,0,19,304,19,75,0.9563192711585504
04,0,19,304,19,75,0.38141467576036825
04,0,10,204,10,69,0.6355386172539594
04,0,10,204,10,69,0.3579898700804929
04,0,10,204,10,69,0.22517794145115233
04,0,10,204,10,69,0.7166386601464741
04,0,10,204,10,69,0.19604182643397133
04,0,10,204,10,69,0.5873299050309531
04,0,10,204,10,69,0.3579898700804929
04,0,10,204,10,69,0.22517794145115233
04,0,10,204,10,69,0.6274958009408226
04,0,10,204,10,69,0.19424083102742298
04,0,19,304,19,82,0.19392572947036438
04,0,19,304,19,82,0.23773025913191811
04,0,19,304,19,82,0.19392572947036438
04,0,19,304,19,82,0.23773025913191811
04,0,19,304,19,91,0.2947510572608827
04,0,19,304,19,91,0.19189927079520241
04,0,19,304,19,119,0.11901803114365815
04,0,19,304,19,119,0.11901803114365815
04,0,19,304,19,86,0.1268603276945042
04,0,19,304,19,86,0.1268603276945042
04,0,19,304,19,107,0.36231892382723596
04,0,19,304,19,107,0.19786802397981307
04,0,19,304,19,107,0.35986581741685336
04,0,19,304,19,107,0.19786802397981307
04,0,19,304,19,100,0.5128794003924044
04,0,19,304,19,100,0.12744791604781186
04,0,19,304,19,100,0.3890018801533588
04,0,19,304,19,100,0.1179812591356998
04,0,19,304,19,102,0.22356182548250828
04,0,19,304,19,102,0.44330978959472633
04,0,19,304,19,102,0.2031167658485152
04,0,19,304,19,102,0.3063634519622641
04,0,19,304,19,102,0.22356182548250828
04,0,19,304,19,102,0.44330978959472633
04,0,19,304,19,102,0.1787459901957998
04,0,19,304,19,102,0.3063634519622641
04,0,19,304,19,99,0.22498248188423628
04,0,19,304,19,99,0.1812248312289991
04,0,19,304,19,82,0.18034758775593693
04,0,19,304,19,82,0.18034758775593693
04,0,19,304,19,82,0.20223155235373547
04,0,19,304,19,82,0.20201098958963373
04,0,33,1201,33,90,0.10085817121280119
04,0,33,1201,33,90,0.10085817121280119
04,0,13,204,13,52,0.14210966927729515
04,0,13,204,13,52,0.14210966927729515
04,0,33,1201,33,74,0.47227567798391396
04,0,33,1201,33,74,0.40925428699327054
04,0,19,304,19,81,0.4191865260089998
04,0,19,304,19,81,0.40836801103508547
04,0,33,1201,33,84,0.1760802462024269
04,0,33,1201,33,84,0.1760802462024269
04,0,3,100,3,44,0.33237579310196497
04,0,3,100,3,44,0.33237579310196497
04,0,19,304,19,46,0.11347624829644311
04,0,19,304,19,46,0.10760292329639172
04,0,19,304,19,41,0.9991959538804973
04,0,19,304,19,41,0.43840220588021006
04,0,19,304,19,41,0.9991959538804973
04,0,19,304,19,41,0.43840220588021006
04,0,2,100,2,63,0.7200019227504383
04,0,2,100,2,63,0.5935357524987563
04,0,19,304,19,95,1.1360522876875518
04,0,19,304,19,95,1.1053914083158314
04,0,33,1201,33,82,0.5450219928308706
04,0,33,1201,33,82,0.37783445886538597
04,0,33,1201,33,71,0.24374583414942572
04,0,33,1201,33,71,0.2631310919250566
04,0,33,1201,33,71,0.24374583414942572
04,0,33,1201,33,71,0.2537930134341636
04,0,33,1201,33,77,0.6515073523172993
04,0,33,1201,33,77,0.563348045940568
04,0,33,1201,33,56,0.2551246595738831
04,0,33,1201,33,56,0.25140336949401265
04,0,6,100,6,65,0.13496233120618614
04,0,6,100,6,65,0.13496233120618614
04,0,22,304,22,81,0.1614609686422661
04,0,22,304,22,81,0.4164542799014352
04,0,22,304,22,81,0.113663785240477
04,0,22,304,22,81,0.3769164065727317
04,0,6,100,6,107,0.29451718965624124
04,0,6,100,6,107,0.2513546160715076
04,0,5,100,5,31,0.20934334655266248
04,0,5,100,5,31,0.2089045157628914
04,0,6,100,6,72,0.13301056580549092
04,0,6,100,6,72,0.5664769714397544
04,0,6,100,6,72,0.22428480702288922
04,0,6,100,6,72,0.4036069853809171
04,0,6,100,6,72,0.2372058980803248
04,0,6,100,6,72,0.33449465811056006
04,0,6,100,6,72,0.7566924698275725
04,0,6,100,6,72,0.461194912459804
04,0,6,100,6,72,0.13301056580549092
04,0,6,100,6,72,0.5298789059062143
04,0,6,100,6,72,0.2194410693835925
04,0,6,100,6,72,0.32650983068952805
04,0,6,100,6,72,0.2372058980803248
04,0,6,100,6,72,0.2526983843844003
04,0,6,100,6,72,0.7309977350895042
04,0,6,100,6,72,0.461194912459804
04,0,6,100,6,61,0.6132166933543995
04,0,6,100,6,61,0.5132748240375511
04,0,22,304,22,97,0.2624268825696986
04,0,22,304,22,97,0.1652466121314617
04,0,21,304,21,103,0.23945259383180834
04,0,21,304,21,103,0.1374058649313886
04,0,22,304,22,59,0.15472133352522366
04,0,22,304,22,59,0.10670695049548495
04,0,6,100,6,107,0.23809466638117344
04,0,6,100,6,107,0.23203592656245967
04,0,6,100,6,60,0.1574490012135416
04,0,6,100,6,60,0.1574490012135416
04,0,6,100,6,54,0.41862842723850635
04,0,6,100,6,54,0.7212032560631884
04,0,6,100,6,54,0.393439091779881
04,0,6,100,6,54,0.6853008737396554
04,0,6,100,6,49,0.13525389495198828
04,0,6,100,6,49,0.11996570414465703
04,0,22,304,22,87,0.6870996301090506
04,0,22,304,22,87,0.5812779205655557
04,0,6,100,6,75,0.6667838121949116
04,0,6,100,6,75,0.37813288358449676
04,0,6,100,6,75,0.39466207739003184
04,0,6,100,6,75,0.13549989165916768
04,0,6,100,6,75,0.15214037200192299
04,0,6,100,6,75,0.15764176292785598
04,0,6,100,6,75,0.5731199474146648
04,0,6,100,6,75,0.32792327309729064
04,0,6,100,6,75,0.33287702267794556
04,0,6,100,6,75,0.13549989165916768
04,0,6,100,6,75,0.15214037200192299
04,0,6,100,6,75,0.15764176292785598
04,0,6,100,6,88,0.13264352471977336
04,0,6,100,6,88,0.6581692479992594
04,0,6,100,6,88,0.21985505009688783
04,0,6,100,6,88,0.4005005216453976
04,0,6,100,6,88,0.38599497476169997
04,0,6,100,6,88,0.3774036006252835
04,0,6,100,6,88,0.4586853698493726
04,0,6,100,6,88,0.4753195084834035
04,0,6,100,6,88,0.14459439048477257
04,0,6,100,6,88,0.13264352471977336
04,0,6,100,6,88,0.606050389109087
04,0,6,100,6,88,0.21985505009688783
04,0,6,100,6,88,0.354419221966368
04,0,6,100,6,88,0.3307192252545492
04,0,6,100,6,88,0.3774036006252835
04,0,6,100,6,88,0.4586853698493726
04,0,6,100,6,88,0.42183774596430024
04,0,6,100,6,88,0.1415792280481956
04,0,6,100,6,75,0.596322305423513
04,0,6,100,6,75,0.46777084889569215
04,0,13,204,13,63,0.8674592574371085
04,0,13,204,13,63,0.35901487020299605
04,0,13,204,13,63,0.11295294321063369
04,0,13,204,13,63,0.25739654078681456
04,0,13,204,13,63,0.4058574834218229
04,0,13,204,13,63,0.9119071496923864
04,0,13,204,13,63,0.14457420788832653
04,0,13,204,13,63,0.5864863530077268
04,0,13,204,13,63,0.6334664297966457
04,0,13,204,13,63,0.34060531452836834
04,0,13,204,13,63,0.11295294321063369
04,0,13,204,13,63,0.22244575869898955
04,0,13,204,13,63,0.4058574834218229
04,0,13,204,13,63,0.9119071496923864
04,0,13,204,13,63,0.14451151935332898
04,0,13,204,13,63,0.5864863530077268
04,0,13,204,13,59,0.1869233941220862
04,0,13,204,13,59,0.15374874902752028
04,0,13,204,13,59,0.5667540580205981
04,0,13,204,13,59,0.14532358361375475
04,0,13,204,13,59,0.13797418720237134
04,0,13,204,13,59,0.1869233941220862
04,0,13,204,13,59,0.15374874902752028
04,0,13,204,13,59,0.5491693188112013
04,0,13,204,13,59,0.14532358361375475
04,0,13,204,13,59,0.13797418720237134
04,0,6,100,6,108,1.3519002241281823
04,0,6,100,6,108,0.22655169829892793
04,0,6,100,6,108,1.3519002241281823
04,0,6,100,6,108,0.22655169829892793
04,0,6,100,6,90,0.13718149110061095
04,0,6,100,6,90,0.4878492392374886
04,0,6,100,6,90,0.13718149110061095
04,0,6,100,6,90,0.4878492392374886
04,0,6,100,6,77,0.4866512433556907
04,0,6,100,6,77,0.3490655027302616
04,0,6,100,6,88,0.5239992962304542
04,0,6,100,6,88,0.32053455527339253
04,0,6,100,6,88,0.3918671235486459
04,0,6,100,6,88,0.3149957496508978
04,0,6,100,6,79,0.20797217101872154
04,0,6,100,6,79,0.20797217101872154
04,0,22,304,22,65,0.21610852065113192
04,0,22,304,22,65,0.18955349307101602
04,0,6,100,6,74,0.4992475231602982
04,0,6,100,6,74,0.41300862191888305
04,0,6,100,6,139,0.29198073335326097
04,0,6,100,6,139,0.3221312040071434
04,0,6,100,6,139,0.21520661279177808
04,0,6,100,6,139,0.281878326000911
04,0,6,100,6,139,0.3221312040071434
04,0,6,100,6,139,0.21446263823994297
04,0,22,304,22,69,0.3988293490159996
04,0,22,304,22,69,0.31760120944731446
04,0,22,304,22,69,0.18663728627107784
04,0,22,304,22,69,0.3352100181002158
04,0,22,304,22,69,0.21455953469546168
04,0,22,304,22,69,0.1044896510599429
04,0,6,100,6,69,0.31122807363009264
04,0,6,100,6,69,0.24538450086922295
04,0,13,204,13,70,0.10364611617213078
04,0,13,204,13,70,0.21173154006146003
04,0,13,204,13,70,0.17987918397554983
04,0,13,204,13,70,0.24220397051394835
04,0,13,204,13,70,0.10364611617213078
04,0,13,204,13,70,0.21173154006146003
04,0,13,204,13,70,0.17987918397554983
04,0,13,204,13,70,0.24167230072853718
04,0,6,100,6,94,0.47868177145519025
04,0,6,100,6,94,0.10610681708850607
04,0,6,100,6,94,0.47868177145519025
04,0,6,100,6,94,0.10610681708850607
04,0,6,100,6,92,0.4250386201134111
04,0,6,100,6,92,0.5623014175946836
04,0,6,100,6,92,0.3773795772305063
04,0,6,100,6,92,0.45288552030424917
04,0,6,100,6,55,0.29013255969629204
04,0,6,100,6,55,0.25401264206043744
04,0,6,100,6,82,0.33308218412235413
04,0,6,100,6,82,0.2393308791878827
04,0,22,304,22,134,0.13840208561151585
04,0,22,304,22,134,0.10689202411674639
04,0,22,304,22,112,0.35795718598133247
04,0,22,304,22,112,0.15041241425895147
04,0,22,304,22,121,0.14164084578320155
04,0,22,304,22,121,0.11823151157775258
04,0,22,304,22,121,0.5380888125315519
04,0,22,304,22,121,0.11778599357830061
04,0,22,304,22,121,0.4489903787507468
04,0,22,304,22,121,0.11778599357830061
04,0,22,304,22,109,0.38580580951880783
04,0,22,304,22,109,0.24850154810838765
04,0,6,100,6,70,0.2876304174237087
04,0,6,100,6,70,0.37003068644931336
04,0,6,100,6,70,0.2876304174237087
04,0,6,100,6,70,0.3037387739617064
04,0,13,204,13,61,0.9113303830710918
04,0,13,204,13,61,0.7334847940783159
04,0,13,204,13,59,0.3150030331692299
04,0,13,204,13,59,0.2994019632258058
04,0,13,204,13,71,0.6742936861169128
04,0,13,204,13,71,0.5968448765197714
04,0,13,204,13,53,0.2446546002161325
04,0,13,204,13,53,0.2446546002161325
04,0,13,204,13,29,0.15372894265904172
04,0,13,204,13,29,0.31703309305835303
04,0,13,204,13,29,0.23427556639919045
04,0,13,204,13,29,0.14344334250024737
04,0,13,204,13,29,0.2839714491335948
04,0,13,204,13,29,0.23427556639919045
04,0,13,204,13,66,0.4262526574865008
04,0,13,204,13,66,0.37389029406830687
04,0,13,204,13,66,0.34936930674236755
04,0,13,204,13,66,0.2919412429328173
04,0,22,304,22,113,0.3899887401239581
04,0,22,304,22,113,0.2827231098820461
04,0,13,204,13,18,0.2896039771737129
04,0,13,204,13,18,0.5237093602613065
04,0,13,204,13,18,0.23996353419214986
04,0,13,204,13,18,0.4655568649524181
04,0,6,100,6,59,0.2767735344941329
04,0,6,100,6,59,0.23390152343777687
04,0,6,100,6,59,0.2742003510145879
04,0,6,100,6,59,0.23390152343777687
04,0,6,100,6,52,0.49538981603149446
04,0,6,100,6,52,0.24882091297841977
04,0,6,100,6,52,0.42884019980343757
04,0,6,100,6,52,0.24882091297841977
04,0,22,304,22,106,0.85751882808275
04,0,22,304,22,106,0.8019326001826315
04,0,22,304,22,90,0.174266025616858
04,0,22,304,22,90,0.1360692406664654
04,0,22,304,22,90,0.14734622458525473
04,0,22,304,22,90,0.13219449309752052
04,0,13,204,13,77,0.6512325532527604
04,0,13,204,13,77,0.5317946956038665
04,0,13,204,13,65,0.5458285375789993
04,0,13,204,13,65,0.5175289266811856
04,0,6,100,6,54,0.14742692097625887
04,0,6,100,6,54,0.3594728499375272
04,0,6,100,6,54,0.14742692097625887
04,0,6,100,6,54,0.3303238356556528
04,0,6,100,6,67,0.3150314885167527
04,0,6,100,6,67,0.5259239739718394
04,0,6,100,6,67,0.2913682623823791
04,0,6,100,6,67,0.4719460212552893
04,0,13,204,13,82,0.18400282816526956
04,0,13,204,13,82,0.1632633298181565
04,0,22,304,22,73,1.2574049990133096
04,0,22,304,22,73,0.7500127533669888
04,0,22,304,22,73,1.2146738349984418
04,0,22,304,22,73,0.7500127533669888
04,0,29,403,29,226,0.6400181317817114
04,0,29,403,29,226,0.1446469643352183
04,0,29,403,29,226,0.6400181317817114
04,0,29,403,29,226,0.1446469643352183
04,0,22,304,22,110,0.9549747817814461
04,0,22,304,22,110,0.8721276069004796
04,0,6,100,6,40,0.16172487307999447
04,0,6,100,6,40,0.1329190768378892
04,0,33,1201,33,51,0.23990595378230833
04,0,33,1201,33,51,0.18775322115814147
04,0,6,100,6,40,0.4965183266068363
04,0,6,100,6,40,0.38159663645511016
04,0,6,100,6,40,0.42642914354871164
04,0,6,100,6,40,0.4965183266068363
04,0,6,100,6,40,0.34050569612220793
04,0,6,100,6,40,0.33347910395532215
04,0,33,1201,33,51,0.9635395325881013
04,0,33,1201,33,51,0.8257758794570202
04,0,6,100,6,69,0.5749513621058587
04,0,6,100,6,69,0.39375003468777003
04,0,33,1201,33,51,0.6563839637961593
04,0,33,1201,33,51,0.2975348047940187
04,0,33,1201,33,51,0.6563839637961593
04,0,33,1201,33,51,0.2680968077838362
04,0,6,100,6,57,0.12435176622669408
04,0,6,100,6,57,0.20892161606532306
04,0,6,100,6,57,0.12435176622669408
04,0,6,100,6,57,0.20856768810498635
04,0,6,100,6,76,0.482632697993839
04,0,6,100,6,76,0.4322137309904625
04,0,6,100,6,58,1.8368302345128036
04,0,6,100,6,58,1.5034568125803789
04,0,6,100,6,32,0.8649153969492116
04,0,6,100,6,32,0.7249430436689119
04,0,6,100,6,53,0.10313749424748357
04,0,6,100,6,53,0.10313749424748357
04,0,6,100,6,33,0.5319460834069124
04,0,6,100,6,33,0.4491092729240549
04,0,19,304,19,87,0.18141827344512396
04,0,19,304,19,87,0.14468155258787577
04,0,3,100,3,65,0.1792585495849357
04,0,3,100,3,65,0.1792585495849357
04,0,19,304,19,83,0.7157435618195456
04,0,19,304,19,83,0.3598574829931814
04,0,19,304,19,83,0.6373531097813224
04,0,19,304,19,83,0.33870337921455596
04,0,19,304,19,87,0.25353464067497017
04,0,19,304,19,87,0.21799308434810824
04,0,19,304,19,87,0.25353464067497017
04,0,19,304,19,87,0.21799308434810824
04,0,19,304,19,107,0.1334881314953723
04,0,19,304,19,107,0.16795003827579655
04,0,19,304,19,107,0.12037667560871569
04,0,19,304,19,107,0.1334881314953723
04,0,19,304,19,107,0.1493003161500366
04,0,19,304,19,107,0.12037667560871569
04,0,19,304,19,82,0.1427586678789243
04,0,19,304,19,82,0.10596379284137472
04,0,19,304,19,82,0.1427586678789243
04,0,19,304,19,82,0.10596379284137472
04,0,3,100,3,70,0.8663264361387305
04,0,3,100,3,70,0.7044833218419827
04,0,19,304,19,86,0.12639915848726643
04,0,19,304,19,86,0.12639915848726643
04,0,3,100,3,12,0.43901573364043917
04,0,3,100,3,12,0.4919677385866716
04,0,3,100,3,12,0.4129611667195964
04,0,3,100,3,12,0.4204847352293652
04,0,19,304,19,90,0.24411426503559575
04,0,19,304,19,90,0.24411426503559575
04,0,32,100,32,116,0.42628762672915166
04,0,32,100,32,116,0.3051060954058078
04,0,32,100,32,129,0.6087535080833198
04,0,32,100,32,129,0.5612658619706656
04,0,32,100,32,57,0.6543778244594562
04,0,32,100,32,57,1.2659087632681936
04,0,32,100,32,57,0.564257239938034
04,0,32,100,32,57,1.10988529403815
04,0,32,100,32,73,0.7260730728841384
04,0,32,100,32,73,0.6689758795303005
04,0,32,100,32,42,0.15607275482078056
04,0,32,100,32,42,0.34096515183768106
04,0,32,100,32,42,0.2506038091008896
04,0,32,100,32,42,0.6888533467180932
04,0,32,100,32,42,0.3715168478645415
04,0,32,100,32,42,0.3324045013096017
04,0,32,100,32,42,1.4326366034468931
04,0,32,100,32,42,0.15049347306376035
04,0,32,100,32,42,0.33247672040083226
04,0,32,100,32,42,0.21450797151318035
04,0,32,100,32,42,0.600450570445218
04,0,32,100,32,42,0.3715168478645415
04,0,32,100,32,42,0.27533680877971045
04,0,32,100,32,42,1.2250224322760952
04,0,32,100,32,77,0.4596988187500696
04,0,32,100,32,77,0.4352272891133584
04,0,32,100,32,95,0.2729537362125691
04,0,32,100,32,95,0.12528838891316438
04,0,32,100,32,95,0.6134915305906742
04,0,32,100,32,95,0.2729537362125691
04,0,32,100,32,95,0.12528838891316438
04,0,32,100,32,95,0.5458509593974892
04,0,32,100,32,90,0.1555734457590942
04,0,32,100,32,90,0.16076934218460184
04,0,32,100,32,90,0.1555734457590942
04,0,32,100,32,90,0.11800005829520747
04,0,32,100,32,77,1.217804950373808
04,0,32,100,32,77,0.4993972051499731
04,0,32,100,32,77,0.56953948427497
04,0,32,100,32,77,1.1902898262137314
04,0,32,100,32,77,0.4913276608603533
04,0,32,100,32,77,0.4393202448210912
04,0,32,100,32,47,1.3655749181031391
04,0,32,100,32,47,0.13511671969106612
04,0,32,100,32,47,0.4030444948215973
04,0,32,100,32,47,1.087868062073668
04,0,32,100,32,47,0.13511671969106612
04,0,32,100,32,47,0.4030444948215973
04,0,32,100,32,57,0.7532141353306168
04,0,32,100,32,57,0.9686254380852134
04,0,32,100,32,57,0.2514076435392472
04,0,32,100,32,57,0.45240016792873666
04,0,32,100,32,57,0.7532141353306168
04,0,32,100,32,57,0.9686254380852134
04,0,32,100,32,57,0.20393983306035984
04,0,32,100,32,57,0.45240016792873666
04,0,32,100,32,108,0.31925112567120406
04,0,32,100,32,108,0.29239329546695375
04,0,32,100,32,65,0.10449234746807115
04,0,32,100,32,65,0.4111896979899641
04,0,32,100,32,65,0.10449234746807115
04,0,32,100,32,65,0.4111896979899641
04,0,32,304,32,86,0.21237201016629106
04,0,32,304,32,86,0.12749834639162463
04,0,32,100,32,34,0.10832886569897178
04,0,32,100,32,34,0.5942784968246875
04,0,32,100,32,34,0.10832886569897178
04,0,32,100,32,34,0.45628769911607864
04,0,32,1201,32,55,0.9204308450735816
04,0,32,1201,32,55,0.6627629995441109
04,0,32,100,32,122,0.34060137075907077
04,0,32,100,32,122,0.28579421914109504
04,0,32,100,32,122,0.28034957644312253
04,0,32,100,32,122,0.25842591040104856
04,0,32,100,32,77,0.21234578055157022
04,0,32,100,32,77,0.13851234663403506
04,0,32,204,32,23,0.48149133398232363
04,0,32,204,32,23,0.48149133398232363
04,0,32,100,32,47,0.7852977077610758
04,0,32,100,32,47,0.6477672218915248
04,0,32,100,32,80,0.5231428263062945
04,0,32,100,32,80,0.11695995153087775
04,0,32,100,32,80,0.1481746798215393
04,0,32,100,32,80,0.5077314422063147
04,0,32,100,32,80,0.11695995153087775
04,0,32,100,32,80,0.1481746798215393
04,0,32,100,32,128,0.7201396847029363
04,0,32,100,32,128,0.9250850303437225
04,0,32,100,32,128,0.7201396847029363
04,0,32,100,32,128,0.9250850303437225
04,0,32,100,32,107,0.11328523567566827
04,0,32,100,32,107,0.34961698212914655
04,0,32,100,32,107,0.21274430358136934
04,0,32,100,32,107,0.6607605555448007
04,0,32,100,32,107,0.34590315046635084
04,0,32,100,32,107,0.11328523567566827
04,0,32,100,32,107,0.25519881546896966
04,0,32,100,32,107,0.19017961636335326
04,0,32,100,32,107,0.5850988946764579
04,0,32,100,32,107,0.34485005540802466
04,0,32,100,32,91,0.37518029590443314
04,0,32,100,32,91,1.0146956537713778
04,0,32,100,32,91,0.34363324146860386
04,0,32,100,32,91,0.8301168748726514
04,0,32,100,32,79,0.1038838921273421
04,0,32,100,32,79,0.1038838921273421
04,0,32,304,32,78,0.33768019972044233
04,0,32,304,32,78,0.3210994521825384
04,0,32,100,32,105,1.5233194050363832
04,0,32,100,32,105,0.5143649268330805
04,0,32,100,32,105,1.2557214323637305
04,0,32,100,32,105,0.5072233526658868
04,0,32,304,32,65,1.1850463129623374
04,0,32,304,32,65,1.0908675944991149
